Initializing SD card...card initialized.
Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:00:52:557,101308.320,-0.150,41.150,26.860
0000-00-00T00:00:52:634,101308.055,-0.128,41.220,26.820
0000-00-00T00:00:52:710,101307.273,-0.062,41.200,26.820
0000-00-00T00:00:52:787,101307.156,-0.052,41.200,26.850
0000-00-00T00:00:52:864,101307.453,-0.077,41.170,26.850
0000-00-00T00:00:52:943,101307.453,-0.077,41.230,26.850
0000-00-00T00:00:53:000,101307.734,-0.101,41.170,26.820
0000-00-00T00:00:53:078,101308.367,-0.154,41.240,26.830
0000-00-00T00:00:53:154,101308.531,-0.167,41.210,26.830
0000-00-00T00:00:53:231,101308.055,-0.128,41.220,26.800
0000-00-00T00:00:53:308,101307.195,-0.056,41.210,26.830
0000-00-00T00:00:53:384,101307.828,-0.109,41.210,26.820
0000-00-00T00:00:53:461,101306.398,0.011,41.250,26.800
0000-00-00T00:00:53:538,101307.133,-0.051,41.270,26.820
0000-00-00T00:00:53:626,101307.039,-0.042,41.250,26.820
0000-00-00T00:00:53:702,101307.562,-0.086,41.240,26.800
0000-00-00T00:00:53:779,101307.953,-0.119,41.280,26.830
0000-00-00T00:00:53:855,101307.016,-0.040,41.270,26.790
0000-00-00T00:00:53:932,101306.188,0.028,41.260,26.820
0000-00-00T00:00:54:000,101306.461,0.005,41.250,26.800
0000-00-00T00:00:54:077,101305.070,0.121,41.330,26.820
0000-00-00T00:00:54:154,101305.484,0.086,41.310,26.800
0000-00-00T00:00:54:230,101305.461,0.088,41.360,26.790
0000-00-00T00:00:54:310,101307.094,-0.047,41.310,26.800
0000-00-00T00:00:54:386,101308.242,-0.143,41.390,26.800
0000-00-00T00:00:54:463,101308.680,-0.179,41.390,26.800
0000-00-00T00:00:54:540,101307.805,-0.107,41.430,26.780
0000-00-00T00:00:54:616,101308.891,-0.197,41.400,26.790
0000-00-00T00:00:54:693,101309.203,-0.223,41.450,26.820
0000-00-00T00:00:54:769,101309.070,-0.212,41.450,26.800
0000-00-00T00:00:54:846,101308.312,-0.149,41.500,26.820
0000-00-00T00:00:54:923,101307.688,-0.098,41.550,26.800
0000-00-00T00:00:55:000,101308.570,-0.170,41.530,26.790
0000-00-00T00:00:55:077,101309.062,-0.211,41.610,26.790
0000-00-00T00:00:55:154,101308.664,-0.178,41.590,26.820
0000-00-00T00:00:55:230,101307.445,-0.076,41.640,26.790
0000-00-00T00:00:55:307,101307.961,-0.120,41.640,26.790
0000-00-00T00:00:55:384,101308.117,-0.133,41.640,26.800
0000-00-00T00:00:55:460,101308.227,-0.142,41.710,26.760
0000-00-00T00:00:55:537,101307.828,-0.109,41.700,26.790
0000-00-00T00:00:55:614,101307.883,-0.114,41.690,26.790
0000-00-00T00:00:55:693,101306.547,-0.002,41.740,26.780
0000-00-00T00:00:55:770,101306.273,0.021,41.800,26.780
0000-00-00T00:00:55:846,101307.414,-0.074,41.740,26.750
0000-00-00T00:00:55:923,101307.695,-0.098,41.780,26.780
0000-00-00T00:00:56:000,101307.023,-0.041,41.770,26.790
0000-00-00T00:00:56:077,101307.422,-0.074,41.810,26.800
0000-00-00T00:00:56:160,101307.102,-0.048,41.810,26.790
0000-00-00T00:00:56:237,101306.977,-0.037,41.840,26.760
0000-00-00T00:00:56:313,101306.195,0.028,41.810,26.790
0000-00-00T00:00:56:393,101305.227,0.108,41.860,26.780
0000-00-00T00:00:56:469,101306.250,0.023,41.810,26.760
0000-00-00T00:00:56:546,101306.266,0.021,41.860,26.760
0000-00-00T00:00:56:623,101307.102,-0.048,41.870,26.760
0000-00-00T00:00:56:699,101307.430,-0.075,41.840,26.780
0000-00-00T00:00:56:776,101307.953,-0.119,41.870,26.780
0000-00-00T00:00:56:853,101307.992,-0.122,41.850,26.780
0000-00-00T00:00:56:929,101308.922,-0.200,41.870,26.780
0000-00-00T00:00:57:000,101309.453,-0.244,41.870,26.750
0000-00-00T00:00:57:080,101308.320,-0.150,41.870,26.780
0000-00-00T00:00:57:157,101309.828,-0.275,41.840,26.760
0000-00-00T00:00:57:234,101308.430,-0.159,41.870,26.780
0000-00-00T00:00:57:310,101308.273,-0.146,41.830,26.790
0000-00-00T00:00:57:387,101307.695,-0.098,41.890,26.790
0000-00-00T00:00:57:463,101307.812,-0.108,41.840,26.780
0000-00-00T00:00:57:540,101308.484,-0.163,41.860,26.780
0000-00-00T00:00:57:617,101308.898,-0.198,41.840,26.780
0000-00-00T00:00:57:694,101309.695,-0.263,41.880,26.780
0000-00-00T00:00:57:773,101308.836,-0.193,41.890,26.760
0000-00-00T00:00:57:850,101308.883,-0.196,41.870,26.780
0000-00-00T00:00:57:927,101308.320,-0.150,41.890,26.760
0000-00-00T00:00:58:000,101308.633,-0.175,41.900,26.780
0000-00-00T00:00:58:077,101308.695,-0.181,41.870,26.790
0000-00-00T00:00:58:154,101307.930,-0.117,41.970,26.800
0000-00-00T00:00:58:230,101307.758,-0.103,41.920,26.760
0000-00-00T00:00:58:307,101307.773,-0.105,41.920,26.760
0000-00-00T00:00:58:384,101307.117,-0.049,41.960,26.760
0000-00-00T00:00:58:463,101307.852,-0.111,41.950,26.750
0000-00-00T00:00:58:540,101307.453,-0.077,41.970,26.750
0000-00-00T00:00:58:616,101307.203,-0.056,41.960,26.780
0000-00-00T00:00:58:693,101307.070,-0.045,42.010,26.790
0000-00-00T00:00:58:770,101307.234,-0.059,41.980,26.750
0000-00-00T00:00:58:846,101308.297,-0.148,41.970,26.760
0000-00-00T00:00:58:923,101308.016,-0.124,42.010,26.760
0000-00-00T00:00:59:000,101308.555,-0.169,42.020,26.780
0000-00-00T00:00:59:077,101307.969,-0.121,42.020,26.750
0000-00-00T00:00:59:156,101308.508,-0.165,42.010,26.730
0000-00-00T00:00:59:233,101308.969,-0.203,41.980,26.760
0000-00-00T00:00:59:310,101309.047,-0.210,42.030,26.760
0000-00-00T00:00:59:386,101309.109,-0.215,42.010,26.760
0000-00-00T00:00:59:463,101308.984,-0.205,42.050,26.750
0000-00-00T00:00:59:539,101309.453,-0.244,42.060,26.750
0000-00-00T00:00:59:616,101309.711,-0.265,42.020,26.750
0000-00-00T00:00:59:693,101310.227,-0.309,42.000,26.760
0000-00-00T00:00:59:769,101309.125,-0.216,42.000,26.760
0000-00-00T00:00:59:849,101307.359,-0.069,42.000,26.730
0000-00-00T00:00:59:926,101308.156,-0.136,42.010,26.750
0000-00-00T00:01:00:000,101307.945,-0.119,42.030,26.760
0000-00-00T00:01:00:095,101307.992,-0.122,42.050,26.760
0000-00-00T00:01:00:171,101307.594,-0.088,42.020,26.760
0000-00-00T00:01:00:248,101307.438,-0.076,42.010,26.750
0000-00-00T00:01:00:325,101308.641,-0.176,42.020,26.760
0000-00-00T00:01:00:401,101308.305,-0.149,42.030,26.750
0000-00-00T00:01:00:478,101308.734,-0.184,42.050,26.760
0000-00-00T00:01:00:557,101308.289,-0.147,42.010,26.750
0000-00-00T00:01:00:634,101309.344,-0.234,42.010,26.750
0000-00-00T00:01:00:711,101309.266,-0.228,42.030,26.750
0000-00-00T00:01:00:787,101308.773,-0.187,42.050,26.760
0000-00-00T00:01:00:864,101308.664,-0.178,42.030,26.750
0000-00-00T00:01:01:000,101309.156,-0.219,42.060,26.750
0000-00-00T00:01:01:077,101309.305,-0.231,42.050,26.730
0000-00-00T00:01:01:154,101308.586,-0.172,42.030,26.780
0000-00-00T00:01:01:230,101309.367,-0.237,42.010,26.720
0000-00-00T00:01:01:310,101308.258,-0.145,42.010,26.760
0000-00-00T00:01:01:386,101308.453,-0.161,42.070,26.760
0000-00-00T00:01:01:463,101308.461,-0.161,42.020,26.750
0000-00-00T00:01:01:540,101308.773,-0.187,42.050,26.750
0000-00-00T00:01:01:616,101308.344,-0.152,42.050,26.750
0000-00-00T00:01:01:693,101309.211,-0.223,42.050,26.750
0000-00-00T00:01:01:769,101308.859,-0.195,42.050,26.760
0000-00-00T00:01:01:846,101309.383,-0.238,42.030,26.750
0000-00-00T00:01:01:923,101309.148,-0.218,42.050,26.750
0000-00-00T00:01:01:1002,101308.797,-0.189,42.020,26.750
0000-00-00T00:01:02:000,101308.039,-0.126,42.020,26.750
0000-00-00T00:01:02:077,101309.000,-0.206,41.990,26.730
0000-00-00T00:01:02:154,101309.578,-0.254,42.020,26.730
0000-00-00T00:01:02:231,101308.461,-0.161,41.960,26.750
0000-00-00T00:01:02:307,101309.000,-0.206,41.960,26.750
0000-00-00T00:01:02:384,101309.852,-0.277,41.970,26.720
0000-00-00T00:01:02:461,101309.133,-0.217,42.010,26.750
0000-00-00T00:01:02:537,101309.359,-0.236,41.980,26.730
0000-00-00T00:01:02:617,101309.336,-0.234,41.970,26.750
0000-00-00T00:01:02:693,101309.172,-0.220,41.950,26.750
0000-00-00T00:01:02:770,101308.336,-0.151,41.940,26.730
0000-00-00T00:01:02:847,101307.055,-0.044,41.940,26.750
0000-00-00T00:01:03:000,101307.367,-0.070,41.970,26.730
0000-00-00T00:01:03:077,101307.094,-0.047,41.930,26.750
0000-00-00T00:01:03:154,101307.344,-0.068,41.980,26.750
0000-00-00T00:01:03:231,101306.617,-0.008,41.950,26.750
0000-00-00T00:01:03:307,101307.234,-0.059,42.000,26.780
0000-00-00T00:01:03:387,101307.070,-0.045,41.960,26.760
0000-00-00T00:01:03:463,101307.445,-0.076,41.990,26.730
0000-00-00T00:01:03:540,101307.508,-0.081,41.940,26.750
0000-00-00T00:01:03:617,101306.750,-0.019,41.970,26.750
0000-00-00T00:01:03:693,101307.352,-0.068,41.980,26.730
0000-00-00T00:01:03:770,101307.281,-0.063,41.950,26.720
0000-00-00T00:01:03:847,101308.203,-0.140,41.930,26.730
0000-00-00T00:01:03:923,101308.562,-0.170,41.940,26.730
0000-00-00T00:01:03:1000,101307.867,-0.112,41.970,26.720
0000-00-00T00:01:04:000,101307.906,-0.115,41.980,26.730
0000-00-00T00:01:04:077,101307.211,-0.057,41.930,26.730
0000-00-00T00:01:04:154,101307.586,-0.088,41.950,26.720
0000-00-00T00:01:04:230,101308.320,-0.150,41.940,26.730
0000-00-00T00:01:04:307,101307.977,-0.121,41.940,26.730
0000-00-00T00:01:04:384,101308.672,-0.179,41.930,26.730
0000-00-00T00:01:04:460,101308.141,-0.135,41.940,26.700
0000-00-00T00:01:04:537,101308.141,-0.135,41.920,26.720
0000-00-00T00:01:04:614,101308.812,-0.191,41.960,26.720
0000-00-00T00:01:04:702,101308.914,-0.199,41.950,26.720
0000-00-00T00:01:04:778,101308.227,-0.142,41.940,26.750
0000-00-00T00:01:04:855,101306.922,-0.033,41.960,26.750
0000-00-00T00:01:05:000,101307.742,-0.102,41.960,26.720
0000-00-00T00:01:05:077,101307.555,-0.085,41.950,26.730
0000-00-00T00:01:05:154,101308.469,-0.162,41.920,26.730
0000-00-00T00:01:05:230,101307.547,-0.084,41.990,26.730
0000-00-00T00:01:05:307,101308.508,-0.165,41.960,26.730
0000-00-00T00:01:05:384,101308.523,-0.166,41.910,26.720
0000-00-00T00:01:05:463,101308.164,-0.137,41.980,26.700
0000-00-00T00:01:05:540,101307.664,-0.096,41.970,26.720
0000-00-00T00:01:05:623,101306.859,-0.028,41.970,26.720
0000-00-00T00:01:05:699,101307.469,-0.078,41.970,26.720
0000-00-00T00:01:05:776,101306.461,0.005,41.990,26.730
0000-00-00T00:01:05:852,101307.133,-0.051,41.980,26.720
0000-00-00T00:01:05:929,101307.320,-0.066,41.990,26.720
0000-00-00T00:01:06:000,101308.852,-0.194,42.010,26.730
0000-00-00T00:01:06:077,101309.477,-0.246,42.030,26.730
0000-00-00T00:01:06:157,101308.516,-0.166,42.040,26.750
0000-00-00T00:01:06:233,101308.781,-0.188,42.020,26.720
0000-00-00T00:01:06:310,101308.469,-0.162,42.000,26.730
0000-00-00T00:01:06:386,101307.641,-0.093,42.050,26.730
0000-00-00T00:01:06:463,101306.609,-0.007,42.020,26.720
0000-00-00T00:01:06:540,101306.875,-0.029,42.040,26.700
0000-00-00T00:01:06:616,101306.406,0.010,42.090,26.720
0000-00-00T00:01:06:693,101306.859,-0.028,42.070,26.720
0000-00-00T00:01:06:770,101307.266,-0.061,42.070,26.700
0000-00-00T00:01:06:849,101306.422,0.009,42.060,26.730
0000-00-00T00:01:06:926,101306.852,-0.027,42.000,26.700
0000-00-00T00:01:07:000,101308.312,-0.149,42.080,26.720
0000-00-00T00:01:07:077,101308.672,-0.179,42.040,26.720
0000-00-00T00:01:07:154,101308.328,-0.150,42.080,26.720
0000-00-00T00:01:07:230,101308.680,-0.179,42.100,26.720
0000-00-00T00:01:07:307,101308.148,-0.135,42.100,26.700
0000-00-00T00:01:07:384,101309.602,-0.256,42.120,26.730
0000-00-00T00:01:07:460,101308.867,-0.195,42.090,26.720
0000-00-00T00:01:07:558,101309.148,-0.218,42.110,26.720
0000-00-00T00:01:07:635,101309.273,-0.228,42.120,26.720
0000-00-00T00:01:07:712,101308.414,-0.158,42.080,26.730
0000-00-00T00:01:07:788,101308.742,-0.184,42.130,26.700
0000-00-00T00:01:07:865,101307.742,-0.102,42.130,26.720
0000-00-00T00:01:07:942,101308.133,-0.134,42.110,26.720
0000-00-00T00:01:08:000,101309.102,-0.214,42.140,26.730
0000-00-00T00:01:08:077,101309.289,-0.230,42.160,26.700
0000-00-00T00:01:08:154,101309.008,-0.207,42.130,26.720
0000-00-00T00:01:08:233,101308.898,-0.198,42.140,26.700
0000-00-00T00:01:08:310,101308.633,-0.175,42.170,26.720
0000-00-00T00:01:08:386,101309.188,-0.221,42.170,26.700
0000-00-00T00:01:08:463,101308.234,-0.143,42.180,26.720
0000-00-00T00:01:08:540,101309.164,-0.219,42.180,26.730
0000-00-00T00:01:08:616,101309.336,-0.234,42.170,26.730
0000-00-00T00:01:08:693,101308.617,-0.174,42.210,26.700
0000-00-00T00:01:08:770,101309.461,-0.244,42.200,26.720
0000-00-00T00:01:08:846,101309.750,-0.269,42.180,26.700
0000-00-00T00:01:08:926,101310.945,-0.368,42.230,26.720
0000-00-00T00:01:09:000,101311.312,-0.398,42.190,26.700
0000-00-00T00:01:09:077,101311.133,-0.384,42.250,26.720
0000-00-00T00:01:09:154,101309.758,-0.270,42.240,26.700
0000-00-00T00:01:09:230,101309.461,-0.244,42.220,26.690
0000-00-00T00:01:09:307,101309.422,-0.241,42.220,26.700
0000-00-00T00:01:09:384,101309.500,-0.247,42.180,26.720
0000-00-00T00:01:09:461,101308.578,-0.171,42.210,26.720
0000-00-00T00:01:09:537,101308.977,-0.204,42.230,26.700
0000-00-00T00:01:09:617,101309.664,-0.261,42.240,26.720
0000-00-00T00:01:09:693,101309.852,-0.277,42.240,26.700
0000-00-00T00:01:09:770,101310.047,-0.294,42.270,26.720
0000-00-00T00:01:09:847,101309.602,-0.256,42.260,26.720
0000-00-00T00:01:09:924,101309.094,-0.214,42.250,26.700
0000-00-00T00:01:10:000,101307.797,-0.106,42.270,26.690
0000-00-00T00:01:10:077,101308.453,-0.161,42.240,26.700
0000-00-00T00:01:10:153,101308.859,-0.195,42.240,26.700
0000-00-00T00:01:10:230,101308.359,-0.153,42.300,26.690
0000-00-00T00:01:10:310,101308.727,-0.183,42.260,26.700
0000-00-00T00:01:10:386,101308.727,-0.183,42.270,26.700
0000-00-00T00:01:10:463,101308.594,-0.172,42.260,26.690
0000-00-00T00:01:10:539,101307.734,-0.101,42.230,26.730
0000-00-00T00:01:10:616,101306.242,0.023,42.270,26.700
0000-00-00T00:01:10:693,101306.461,0.005,42.230,26.690
0000-00-00T00:01:10:769,101307.047,-0.043,42.220,26.720
0000-00-00T00:01:10:846,101307.328,-0.067,42.250,26.690
0000-00-00T00:01:10:922,101308.211,-0.140,42.300,26.690
0000-00-00T00:01:11:000,101307.766,-0.104,42.220,26.700
0000-00-00T00:01:11:077,101308.156,-0.136,42.260,26.730
0000-00-00T00:01:11:154,101307.977,-0.121,42.240,26.720
0000-00-00T00:01:11:230,101307.602,-0.090,42.250,26.690
0000-00-00T00:01:11:307,101308.008,-0.124,42.260,26.700
0000-00-00T00:01:11:384,101307.945,-0.119,42.250,26.720
0000-00-00T00:01:11:460,101307.773,-0.105,42.250,26.720
0000-00-00T00:01:11:537,101308.047,-0.127,42.210,26.700
0000-00-00T00:01:11:614,101308.195,-0.139,42.250,26.700
0000-00-00T00:01:11:693,101307.688,-0.098,42.220,26.700
0000-00-00T00:01:11:770,101307.938,-0.118,42.220,26.690
0000-00-00T00:01:11:846,101309.188,-0.221,42.190,26.690
0000-00-00T00:01:11:923,101309.359,-0.236,42.240,26.690
0000-00-00T00:01:12:000,101309.750,-0.269,42.220,26.700
0000-00-00T00:01:12:076,101309.891,-0.280,42.210,26.700
0000-00-00T00:01:12:153,101309.227,-0.225,42.210,26.700
0000-00-00T00:01:12:230,101308.586,-0.172,42.220,26.690
0000-00-00T00:01:12:306,101308.094,-0.131,42.190,26.720
0000-00-00T00:01:12:386,101308.758,-0.186,42.220,26.700
0000-00-00T00:01:12:462,101308.609,-0.174,42.190,26.700
0000-00-00T00:01:12:539,101308.641,-0.176,42.160,26.700
0000-00-00T00:01:12:616,101308.547,-0.168,42.170,26.700
0000-00-00T00:01:12:692,101309.883,-0.280,42.160,26.700
0000-00-00T00:01:12:769,101309.867,-0.279,42.170,26.720
0000-00-00T00:01:12:846,101309.344,-0.234,42.180,26.690
0000-00-00T00:01:12:922,101308.352,-0.152,42.210,26.690
0000-00-00T00:01:13:000,101308.562,-0.170,42.190,26.700
0000-00-00T00:01:13:079,101308.031,-0.126,42.170,26.690
0000-00-00T00:01:13:156,101306.617,-0.008,42.180,26.690
0000-00-00T00:01:13:233,101306.992,-0.039,42.170,26.700
0000-00-00T00:01:13:309,101306.445,0.007,42.140,26.720
0000-00-00T00:01:13:386,101306.117,0.034,42.170,26.700
0000-00-00T00:01:13:463,101306.664,-0.012,42.170,26.720
0000-00-00T00:01:13:539,101306.281,0.020,42.170,26.690
0000-00-00T00:01:13:616,101307.617,-0.091,42.160,26.690
0000-00-00T00:01:13:693,101307.578,-0.087,42.120,26.700
0000-00-00T00:01:13:772,101307.219,-0.058,42.120,26.700
0000-00-00T00:01:13:849,101307.188,-0.055,42.140,26.660
0000-00-00T00:01:13:926,101306.719,-0.016,42.120,26.660
0000-00-00T00:01:14:000,101307.070,-0.045,42.100,26.690
0000-00-00T00:01:14:077,101306.898,-0.031,42.130,26.690
0000-00-00T00:01:14:153,101307.141,-0.051,42.090,26.680
0000-00-00T00:01:14:230,101307.734,-0.101,42.110,26.700
0000-00-00T00:01:14:307,101307.578,-0.087,42.070,26.690
0000-00-00T00:01:14:383,101308.008,-0.124,42.070,26.700
0000-00-00T00:01:14:463,101307.438,-0.076,42.090,26.690
0000-00-00T00:01:14:539,101307.281,-0.063,42.120,26.690
0000-00-00T00:01:14:616,101307.445,-0.076,42.070,26.690
0000-00-00T00:01:14:693,101307.359,-0.069,42.050,26.690
0000-00-00T00:01:14:770,101306.156,0.031,42.090,26.700
0000-00-00T00:01:14:846,101306.016,0.042,42.070,26.690
0000-00-00T00:01:14:942,101306.125,0.033,42.040,26.690
0000-00-00T00:01:15:000,101306.531,-0.001,42.050,26.690
0000-00-00T00:01:15:076,101306.969,-0.037,42.020,26.700
0000-00-00T00:01:15:162,101305.438,0.091,42.040,26.690
0000-00-00T00:01:15:239,101305.195,0.111,42.040,26.700
0000-00-00T00:01:15:316,101305.531,0.083,42.050,26.680
0000-00-00T00:01:15:392,101305.344,0.098,42.030,26.700
0000-00-00T00:01:15:469,101306.977,-0.037,42.030,26.690
0000-00-00T00:01:15:545,101307.414,-0.074,42.060,26.680
0000-00-00T00:01:15:622,101307.883,-0.114,42.040,26.700
0000-00-00T00:01:15:699,101307.547,-0.084,42.000,26.700
0000-00-00T00:01:15:775,101308.031,-0.126,41.990,26.690
0000-00-00T00:01:15:863,101308.281,-0.147,42.030,26.690
0000-00-00T00:01:16:000,101306.773,-0.021,42.010,26.700
0000-00-00T00:01:16:077,101306.664,-0.012,42.040,26.680
0000-00-00T00:01:16:154,101306.469,0.005,41.990,26.690
0000-00-00T00:01:16:231,101306.219,0.026,41.990,26.700
0000-00-00T00:01:16:307,101306.031,0.041,42.000,26.680
0000-00-00T00:01:16:384,101306.367,0.013,42.010,26.700
0000-00-00T00:01:16:460,101307.508,-0.081,41.990,26.700
0000-00-00T00:01:16:537,101307.016,-0.040,41.990,26.690
0000-00-00T00:01:16:616,101307.250,-0.060,41.980,26.690
0000-00-00T00:01:16:693,101306.961,-0.036,42.040,26.680
0000-00-00T00:01:16:769,101306.648,-0.010,42.000,26.680
0000-00-00T00:01:16:846,101306.938,-0.034,42.030,26.680
0000-00-00T00:01:16:923,101306.227,0.025,42.030,26.680
0000-00-00T00:01:17:000,101306.219,0.026,41.990,26.660
0000-00-00T00:01:17:077,101305.359,0.097,42.010,26.680
0000-00-00T00:01:17:154,101305.375,0.096,41.970,26.690
0000-00-00T00:01:17:230,101306.406,0.010,41.970,26.700
0000-00-00T00:01:17:310,101306.555,-0.003,42.000,26.690
0000-00-00T00:01:17:386,101306.281,0.020,41.990,26.680
0000-00-00T00:01:17:463,101306.875,-0.029,42.000,26.680
0000-00-00T00:01:17:539,101307.375,-0.070,42.010,26.680
0000-00-00T00:01:17:616,101306.633,-0.009,41.990,26.680
0000-00-00T00:01:17:693,101307.711,-0.099,41.990,26.690
0000-00-00T00:01:17:769,101306.891,-0.030,41.950,26.680
0000-00-00T00:01:17:846,101306.836,-0.026,42.010,26.690
0000-00-00T00:01:17:923,101306.102,0.035,42.000,26.690
0000-00-00T00:01:18:000,101306.672,-0.012,41.960,26.660
0000-00-00T00:01:18:077,101306.609,-0.007,41.990,26.660
0000-00-00T00:01:18:154,101305.734,0.065,41.970,26.680
0000-00-00T00:01:18:231,101306.641,-0.010,42.010,26.660
0000-00-00T00:01:18:307,101305.938,0.049,41.970,26.680
0000-00-00T00:01:18:384,101305.305,0.102,42.000,26.660
0000-00-00T00:01:18:461,101305.578,0.079,42.000,26.680
0000-00-00T00:01:18:537,101305.648,0.073,42.000,26.660
0000-00-00T00:01:18:614,101305.422,0.092,41.990,26.660
0000-00-00T00:01:18:693,101306.219,0.026,42.030,26.690
0000-00-00T00:01:18:770,101306.094,0.036,42.000,26.680
0000-00-00T00:01:18:847,101305.836,0.057,41.950,26.660
0000-00-00T00:01:18:923,101304.914,0.134,42.000,26.680
0000-00-00T00:01:19:000,101305.750,0.064,41.970,26.680
0000-00-00T00:01:19:077,101306.078,0.037,41.950,26.680
0000-00-00T00:01:19:154,101305.695,0.069,41.960,26.680
0000-00-00T00:01:19:231,101305.766,0.063,41.930,26.650
0000-00-00T00:01:19:307,101305.688,0.069,41.970,26.680
0000-00-00T00:01:19:387,101306.273,0.021,41.950,26.680
0000-00-00T00:01:19:464,101305.898,0.052,41.960,26.660
0000-00-00T00:01:19:540,101303.641,0.240,41.960,26.660
0000-00-00T00:01:19:617,101304.664,0.155,41.990,26.680
0000-00-00T00:01:19:694,101305.797,0.060,41.950,26.630
0000-00-00T00:01:19:770,101306.430,0.008,42.020,26.680
0000-00-00T00:01:19:847,101306.695,-0.014,41.970,26.680
0000-00-00T00:01:19:924,101306.695,-0.014,41.980,26.660
0000-00-00T00:01:20:000,101306.469,0.005,41.970,26.660
0000-00-00T00:01:20:079,101305.430,0.091,42.030,26.680
0000-00-00T00:01:20:156,101306.242,0.023,42.000,26.690
0000-00-00T00:01:20:233,101306.461,0.005,41.980,26.650
0000-00-00T00:01:20:310,101306.703,-0.015,41.960,26.660
0000-00-00T00:01:20:386,101307.195,-0.056,41.950,26.650
0000-00-00T00:01:20:463,101306.289,0.020,41.980,26.680
0000-00-00T00:01:20:540,101307.102,-0.048,41.970,26.680
0000-00-00T00:01:20:616,101307.352,-0.068,41.970,26.690
0000-00-00T00:01:20:693,101308.312,-0.149,41.980,26.660
0000-00-00T00:01:20:772,101308.781,-0.188,41.950,26.660
0000-00-00T00:01:20:849,101306.977,-0.037,41.970,26.660
0000-00-00T00:01:20:926,101307.047,-0.043,41.970,26.650
0000-00-00T00:01:21:000,101305.969,0.046,42.000,26.660
0000-00-00T00:01:21:077,101307.625,-0.092,42.000,26.660
0000-00-00T00:01:21:154,101308.617,-0.174,42.020,26.680
0000-00-00T00:01:21:230,101307.609,-0.091,41.970,26.660
0000-00-00T00:01:21:307,101307.211,-0.057,42.010,26.680
0000-00-00T00:01:21:384,101307.102,-0.048,41.990,26.680
0000-00-00T00:01:21:463,101307.836,-0.110,41.990,26.660
0000-00-00T00:01:21:540,101308.688,-0.180,42.010,26.660
0000-00-00T00:01:21:616,101307.586,-0.088,41.960,26.650
0000-00-00T00:01:21:693,101307.789,-0.106,42.030,26.650
0000-00-00T00:01:21:770,101309.148,-0.218,41.990,26.660
0000-00-00T00:01:21:846,101308.883,-0.196,42.010,26.660
0000-00-00T00:01:21:923,101307.172,-0.054,41.980,26.650
0000-00-00T00:01:22:000,101308.609,-0.174,42.030,26.660
0000-00-00T00:01:22:077,101308.594,-0.172,42.010,26.650
0000-00-00T00:01:22:156,101307.172,-0.054,42.030,26.650
0000-00-00T00:01:22:328,101306.469,0.005,42.030,26.650
0000-00-00T00:01:22:404,101306.344,0.015,42.000,26.630
0000-00-00T00:01:22:481,101305.023,0.125,42.040,26.660
0000-00-00T00:01:22:557,101306.391,0.011,42.020,26.650
0000-00-00T00:01:22:634,101306.578,-0.005,42.030,26.650
0000-00-00T00:01:22:711,101306.297,0.019,42.040,26.650
0000-00-00T00:01:22:787,101306.930,-0.033,42.020,26.630
0000-00-00T00:01:22:864,101307.258,-0.061,42.010,26.660
0000-00-00T00:01:22:943,101307.586,-0.088,42.070,26.650
0000-00-00T00:01:23:000,101307.656,-0.094,42.020,26.650
0000-00-00T00:01:23:077,101307.211,-0.057,42.060,26.660
0000-00-00T00:01:23:154,101307.758,-0.103,42.050,26.630
0000-00-00T00:01:23:231,101307.914,-0.116,42.040,26.660
0000-00-00T00:01:23:307,101307.250,-0.060,42.040,26.650
0000-00-00T00:01:23:384,101307.781,-0.105,42.060,26.650
0000-00-00T00:01:23:460,101307.500,-0.081,42.050,26.680
0000-00-00T00:01:23:537,101308.055,-0.128,42.080,26.650
0000-00-00T00:01:23:616,101307.672,-0.096,42.050,26.660
0000-00-00T00:01:23:693,101307.133,-0.051,42.040,26.650
0000-00-00T00:01:23:770,101306.656,-0.011,42.070,26.650
0000-00-00T00:01:23:846,101307.891,-0.114,42.070,26.660
0000-00-00T00:01:23:923,101308.367,-0.154,42.070,26.650
0000-00-00T00:01:24:000,101308.086,-0.130,42.090,26.650
0000-00-00T00:01:24:077,101308.117,-0.133,42.090,26.650
0000-00-00T00:01:24:154,101306.758,-0.019,42.100,26.630
0000-00-00T00:01:24:230,101307.961,-0.120,42.060,26.620
0000-00-00T00:01:24:310,101307.672,-0.096,42.090,26.630
0000-00-00T00:01:24:386,101307.117,-0.049,42.030,26.650
0000-00-00T00:01:24:463,101306.836,-0.026,42.080,26.660
0000-00-00T00:01:24:540,101306.656,-0.011,42.110,26.620
0000-00-00T00:01:24:616,101307.344,-0.068,42.060,26.660
0000-00-00T00:01:24:699,101306.578,-0.005,42.090,26.630
0000-00-00T00:01:24:776,101306.664,-0.012,42.090,26.630
0000-00-00T00:01:24:852,101307.773,-0.105,42.090,26.650
0000-00-00T00:01:24:929,101308.258,-0.145,42.050,26.650
0000-00-00T00:01:25:000,101308.164,-0.137,42.090,26.630
0000-00-00T00:01:25:077,101308.250,-0.144,42.120,26.630
0000-00-00T00:01:25:154,101307.680,-0.097,42.110,26.630
0000-00-00T00:01:25:230,101306.883,-0.030,42.120,26.630
0000-00-00T00:01:25:307,101306.031,0.041,42.090,26.650
